#,Name,Type 1,Type 2,Total,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Generation,Legendary,Agresividad,Resistencia,Movilidad,Especialista ofensivo,Especialista defensivo,Balanceado
464,Rhyperior,Ground,Rock,535,115,140,130,55,55,40,4,False,0.3644859813084112,0.5607476635514018,0.07476635514018691,0.1588785046728972,0.14018691588785046,40.14729823481969
465,Tangrowth,Grass,,535,100,100,125,110,50,50,4,False,0.3925233644859813,0.514018691588785,0.09345794392523364,0.018691588785046728,0.14018691588785046,28.927591596182967
466,Electivire,Electric,,540,75,123,67,95,85,95,4,False,0.40370370370370373,0.4203703703703704,0.17592592592592593,0.05185185185185185,0.03333333333333333,17.879224442538515
467,Magmortar,Fire,,540,75,95,67,125,95,83,4,False,0.4074074074074074,0.4388888888888889,0.1537037037037037,0.05555555555555555,0.05185185185185185,18.610033136277146
468,Togekiss,Fairy,Flying,545,85,50,95,120,115,80,4,False,0.3119266055045872,0.5412844036697247,0.14678899082568808,0.12844036697247707,0.03669724770642202,23.348209543536502
469,Yanmega,Bug,Flying,515,86,76,86,116,56,95,4,False,0.37281553398058254,0.44271844660194176,0.18446601941747573,0.07766990291262135,0.05825242718446602,18.169724513291026
470,Leafeon,Grass,,525,65,110,130,60,65,95,4,False,0.3238095238095238,0.49523809523809526,0.18095238095238095,0.09523809523809523,0.12380952380952381,26.25991876098122
471,Glaceon,Ice,,525,65,60,110,130,95,65,4,False,0.3619047619047619,0.5142857142857142,0.12380952380952381,0.13333333333333333,0.02857142857142857,26.25991876098122
472,Gliscor,Ground,Flying,510,75,95,125,45,75,95,4,False,0.27450980392156865,0.5392156862745098,0.18627450980392157,0.09803921568627451,0.09803921568627451,24.49489742783178
473,Mamoswine,Ice,Ground,530,110,130,80,70,60,80,4,False,0.37735849056603776,0.4716981132075472,0.1509433962264151,0.11320754716981132,0.03773584905660377,24.094720491334932
474,Porygon-Z,Normal,,535,85,80,70,135,75,90,4,False,0.40186915887850466,0.42990654205607476,0.16822429906542055,0.102803738317757,0.009345794392523364,21.489661597046045
475,Gallade,Psychic,Fighting,518,68,125,65,65,115,80,4,False,0.3667953667953668,0.47876447876447875,0.15444015444015444,0.11583011583011583,0.09652509652509653,24.506235034283737
475,GalladeMega Gallade,Psychic,Fighting,618,68,165,95,65,115,110,4,False,0.37216828478964403,0.44983818770226536,0.1779935275080906,0.16181229773462782,0.032362459546925564,33.590673308722664
476,Probopass,Rock,Steel,525,60,55,145,75,150,40,4,False,0.24761904761904763,0.6761904761904762,0.0761904761904762,0.0380952380952381,0.009523809523809525,43.660622991432454
477,Dusknoir,Ghost,,525,45,100,135,65,135,45,4,False,0.3142857142857143,0.6,0.08571428571428572,0.06666666666666667,0.0,38.26987501068344
478,Froslass,Ice,Ghost,480,70,80,70,80,70,110,4,False,0.3333333333333333,0.4375,0.22916666666666666,0.0,0.0,14.142135623730951
479,Rotom,Electric,Ghost,440,50,50,77,95,77,91,4,False,0.32954545454545453,0.4636363636363636,0.20681818181818182,0.10227272727272728,0.0,17.78263822446552
479,RotomHeat Rotom,Electric,Fire,520,50,65,107,105,107,86,4,False,0.3269230769230769,0.5076923076923077,0.16538461538461538,0.07692307692307693,0.0,22.276045928804827
479,RotomWash Rotom,Electric,Water,520,50,65,107,105,107,86,4,False,0.3269230769230769,0.5076923076923077,0.16538461538461538,0.07692307692307693,0.0,22.276045928804827
479,RotomFrost Rotom,Electric,Ice,520,50,65,107,105,107,86,4,False,0.3269230769230769,0.5076923076923077,0.16538461538461538,0.07692307692307693,0.0,22.276045928804827
479,RotomFan Rotom,Electric,Flying,520,50,65,107,105,107,86,4,False,0.3269230769230769,0.5076923076923077,0.16538461538461538,0.07692307692307693,0.0,22.276045928804827
479,RotomMow Rotom,Electric,Grass,520,50,65,107,105,107,86,4,False,0.3269230769230769,0.5076923076923077,0.16538461538461538,0.07692307692307693,0.0,22.276045928804827
480,Uxie,Psychic,,580,75,75,130,75,130,95,4,True,0.25862068965517243,0.5775862068965517,0.16379310344827586,0.0,0.0,24.608038433722335
481,Mesprit,Psychic,,580,80,105,105,105,105,80,4,True,0.3620689655172414,0.5,0.13793103448275862,0.0,0.0,11.785113019775793
482,Azelf,Psychic,,580,75,125,70,125,70,115,4,True,0.43103448275862066,0.3706896551724138,0.19827586206896552,0.0,0.0,25.276251480171833
483,Dialga,Steel,Dragon,680,100,120,120,150,100,90,4,True,0.39705882352941174,0.47058823529411764,0.1323529411764706,0.04411764705882353,0.029411764705882353,19.72026594366539
484,Palkia,Water,Dragon,680,90,120,100,150,120,100,4,True,0.39705882352941174,0.45588235294117646,0.14705882352941177,0.04411764705882353,0.029411764705882353,19.72026594366539
485,Heatran,Fire,Steel,600,91,90,106,130,106,77,4,True,0.36666666666666664,0.505,0.12833333333333333,0.06666666666666667,0.0,16.743157806499145
486,Regigigas,Normal,,670,110,160,110,80,110,100,4,True,0.3582089552238806,0.4925373134328358,0.14925373134328357,0.11940298507462686,0.0,24.094720491334932
487,GiratinaAltered Forme,Ghost,Dragon,680,150,100,120,100,120,90,4,True,0.29411764705882354,0.5735294117647058,0.1323529411764706,0.0,0.0,19.72026594366539
487,GiratinaOrigin Forme,Ghost,Dragon,680,150,120,100,120,100,90,4,True,0.35294117647058826,0.5147058823529411,0.1323529411764706,0.0,0.0,19.72026594366539
488,Cresselia,Psychic,,600,120,70,120,75,130,85,4,False,0.24166666666666667,0.6166666666666667,0.14166666666666666,0.008333333333333333,0.016666666666666666,23.979157616563597
489,Phione,Water,,480,80,80,80,80,80,80,4,False,0.3333333333333333,0.5,0.16666666666666666,0.0,0.0,0.0
490,Manaphy,Water,,600,100,100,100,100,100,100,4,False,0.3333333333333333,0.5,0.16666666666666666,0.0,0.0,0.0
491,Darkrai,Dark,,600,70,90,90,135,90,125,4,True,0.375,0.4166666666666667,0.20833333333333334,0.075,0.0,22.54624876411447
492,ShayminLand Forme,Grass,,600,100,100,100,100,100,100,4,True,0.3333333333333333,0.5,0.16666666666666666,0.0,0.0,0.0
492,ShayminSky Forme,Grass,Flying,600,100,103,75,120,75,127,4,True,0.37166666666666665,0.4166666666666667,0.21166666666666667,0.028333333333333332,0.0,19.949937343260004
493,Arceus,Normal,,720,120,120,120,120,120,120,4,True,0.3333333333333333,0.5,0.16666666666666666,0.0,0.0,0.0
494,Victini,Psychic,Fire,600,100,100,100,100,100,100,5,True,0.3333333333333333,0.5,0.16666666666666666,0.0,0.0,0.0
495,Snivy,Grass,,308,45,45,55,45,55,63,5,False,0.2922077922077922,0.5032467532467533,0.20454545454545456,0.0,0.0,6.871842709362768
496,Servine,Grass,,413,60,60,75,60,75,83,5,False,0.29055690072639223,0.5084745762711864,0.2009685230024213,0.0,0.0,9.227073690444273
497,Serperior,Grass,,528,75,75,95,75,95,113,5,False,0.2840909090909091,0.5018939393939394,0.21401515151515152,0.0,0.0,14.317821063276353
498,Tepig,Fire,,308,65,63,45,45,45,45,5,False,0.35064935064935066,0.5032467532467533,0.1461038961038961,0.05844155844155844,0.0,8.975274678557506
499,Pignite,Fire,Fighting,418,90,93,55,70,55,55,5,False,0.38995215311004783,0.4784688995215311,0.13157894736842105,0.05502392344497608,0.0,16.346933113652305
500,Emboar,Fire,Fighting,528,110,123,65,100,65,65,5,False,0.42234848484848486,0.45454545454545453,0.12310606060606061,0.043560606060606064,0.0,23.944379994757295
501,Oshawott,Water,,308,55,55,45,63,45,45,5,False,0.38311688311688313,0.4707792207792208,0.1461038961038961,0.025974025974025976,0.0,6.871842709362768
502,Dewott,Water,,413,75,75,60,83,60,60,5,False,0.38256658595641646,0.4721549636803874,0.14527845036319612,0.01937046004842615,0.0,9.227073690444273
503,Samurott,Water,,528,95,100,85,108,70,70,5,False,0.3939393939393939,0.4734848484848485,0.13257575757575757,0.015151515151515152,0.028409090909090908,14.433756729740644
504,Patrat,Normal,,255,45,55,39,35,39,42,5,False,0.35294117647058826,0.4823529411764706,0.16470588235294117,0.0784313725490196,0.0,6.370504951205464
505,Watchog,Normal,,420,60,85,69,60,69,77,5,False,0.34523809523809523,0.4714285714285714,0.18333333333333332,0.05952380952380952,0.0,8.906926143924924
506,Lillipup,Normal,,275,45,60,45,25,45,55,5,False,0.3090909090909091,0.4909090909090909,0.2,0.12727272727272726,0.0,10.960788698304922
507,Herdier,Normal,,370,65,80,65,35,65,60,5,False,0.3108108108108108,0.527027027027027,0.16216216216216217,0.12162162162162163,0.0,13.437096247164249
508,Stoutland,Normal,,500,85,110,90,45,90,80,5,False,0.31,0.53,0.16,0.13,0.0,19.507833184532707
509,Purrloin,Dark,,281,41,50,37,50,37,66,5,False,0.35587188612099646,0.4092526690391459,0.23487544483985764,0.0,0.0,10.122856426040144
510,Liepard,Dark,,446,64,88,50,88,50,106,5,False,0.39461883408071746,0.36771300448430494,0.23766816143497757,0.0,0.0,21.08448613449129
511,Pansage,Grass,,316,50,53,48,53,48,64,5,False,0.33544303797468356,0.4620253164556962,0.20253164556962025,0.0,0.0,5.467073155618908
512,Simisage,Grass,,498,75,98,63,98,63,101,5,False,0.39357429718875503,0.4036144578313253,0.20281124497991967,0.0,0.0,16.522711641858304
513,Pansear,Fire,,316,50,53,48,53,48,64,5,False,0.33544303797468356,0.4620253164556962,0.20253164556962025,0.0,0.0,5.467073155618908
514,Simisear,Fire,,498,75,98,63,98,63,101,5,False,0.39357429718875503,0.4036144578313253,0.20281124497991967,0.0,0.0,16.522711641858304
515,Panpour,Water,,316,50,53,48,53,48,64,5,False,0.33544303797468356,0.4620253164556962,0.20253164556962025,0.0,0.0,5.467073155618908
516,Simipour,Water,,498,75,98,63,98,63,101,5,False,0.39357429718875503,0.4036144578313253,0.20281124497991967,0.0,0.0,16.522711641858304
517,Munna,Psychic,,292,76,25,45,67,55,24,5,False,0.3150684931506849,0.6027397260273972,0.0821917808219178,0.14383561643835616,0.03424657534246575,19.601587237318874
518,Musharna,Psychic,,487,116,55,85,107,95,29,5,False,0.3326488706365503,0.6078028747433265,0.059548254620123205,0.10677618069815195,0.02053388090349076,30.25677151022928
519,Pidove,Normal,Flying,264,50,55,50,36,30,43,5,False,0.3446969696969697,0.49242424242424243,0.16287878787878787,0.07196969696969698,0.07575757575757576,8.698658900466592
520,Tranquill,Normal,Flying,358,62,77,62,50,42,65,5,False,0.3547486033519553,0.46368715083798884,0.18156424581005587,0.07541899441340782,0.055865921787709494,11.14550233153366
521,Unfezant,Normal,Flying,488,80,115,80,65,55,93,5,False,0.36885245901639346,0.4405737704918033,0.19057377049180327,0.10245901639344263,0.05122950819672131,19.293061504650375
522,Blitzle,Electric,,295,45,60,32,50,32,76,5,False,0.3728813559322034,0.3694915254237288,0.2576271186440678,0.03389830508474576,0.0,15.517910798672467
523,Zebstrika,Electric,,497,75,100,63,80,63,116,5,False,0.36217303822937624,0.4044265593561368,0.23340040241448692,0.04024144869215292,0.0,19.368502494743595
524,Roggenrola,Rock,,280,55,75,85,25,25,15,5,False,0.35714285714285715,0.5892857142857143,0.05357142857142857,0.17857142857142858,0.21428571428571427,26.718699236468993
525,Boldore,Rock,,390,70,105,105,50,40,20,5,False,0.3974358974358974,0.5512820512820513,0.05128205128205128,0.14102564102564102,0.16666666666666666,31.88521078284832
526,Gigalith,Rock,,515,85,135,130,60,80,25,5,False,0.3786407766990291,0.5728155339805825,0.04854368932038835,0.14563106796116504,0.0970873786407767,38.233565823181536
527,Woobat,Psychic,Flying,313,55,45,43,55,43,72,5,False,0.3194888178913738,0.4504792332268371,0.23003194888178913,0.03194888178913738,0.0,10.237458451957474
528,Swoobat,Psychic,Flying,425,67,57,55,77,55,114,5,False,0.31529411764705884,0.4164705882352941,0.26823529411764707,0.047058823529411764,0.0,20.8519916448179
529,Drilbur,Ground,,328,60,85,40,30,45,68,5,False,0.35060975609756095,0.4420731707317073,0.2073170731707317,0.1676829268292683,0.01524390243902439,18.454147380888546
530,Excadrill,Ground,Steel,508,110,135,60,50,65,88,5,False,0.3641732283464567,0.4625984251968504,0.1732283464566929,0.1673228346456693,0.00984251968503937,29.953667926019047
531,Audino,Normal,,445,103,60,86,60,86,50,5,False,0.2696629213483146,0.6179775280898876,0.11235955056179775,0.0,0.0,18.69417615788998
531,AudinoMega Audino,Normal,Fairy,545,103,60,126,80,126,50,5,False,0.25688073394495414,0.6513761467889908,0.09174311926605505,0.03669724770642202,0.0,29.87985200022844
532,Timburr,Fighting,,305,75,80,55,25,35,35,5,False,0.3442622950819672,0.5409836065573771,0.11475409836065574,0.18032786885245902,0.06557377049180328,20.899893673307417
533,Gurdurr,Fighting,,405,85,105,85,40,50,40,5,False,0.35802469135802467,0.5432098765432098,0.09876543209876543,0.16049382716049382,0.08641975308641975,25.289984842489197
534,Conkeldurr,Fighting,,505,105,140,95,55,65,45,5,False,0.38613861386138615,0.5247524752475248,0.0891089108910891,0.16831683168316833,0.0594059405940594,32.712977377317536
535,Tympole,Water,,294,50,50,40,50,40,64,5,False,0.3401360544217687,0.4421768707482993,0.21768707482993196,0.0,0.0,8.06225774829855
536,Palpitoad,Water,Ground,384,75,65,55,65,55,69,5,False,0.3385416666666667,0.4817708333333333,0.1796875,0.0,0.0,7.187952884282608
537,Seismitoad,Water,Ground,509,105,95,75,85,75,74,5,False,0.35363457760314343,0.5009823182711198,0.14538310412573674,0.019646365422396856,0.0,11.6963907063485
538,Throh,Fighting,,465,120,100,85,30,85,45,5,False,0.27956989247311825,0.6236559139784946,0.0967741935483871,0.15053763440860216,0.0,30.923292192132454
539,Sawk,Fighting,,465,75,125,75,30,75,85,5,False,0.3333333333333333,0.4838709677419355,0.1827956989247312,0.20430107526881722,0.0,27.651100038395096
540,Sewaddle,Bug,Grass,310,45,53,70,40,60,42,5,False,0.3,0.5645161290322581,0.13548387096774195,0.041935483870967745,0.03225806451612903,10.656244908763853
541,Swadloon,Bug,Grass,380,55,63,90,50,80,42,5,False,0.29736842105263156,0.5921052631578947,0.11052631578947368,0.034210526315789476,0.02631578947368421,16.789547012617373
542,Leavanny,Bug,Grass,500,75,103,80,70,80,92,5,False,0.346,0.47,0.184,0.066,0.0,11.04033010778613
543,Venipede,Bug,Poison,260,30,45,59,30,39,57,5,False,0.28846153846153844,0.49230769230769234,0.21923076923076923,0.057692307692307696,0.07692307692307693,11.61416759345623
544,Whirlipede,Bug,Poison,360,40,55,99,40,79,47,5,False,0.2638888888888889,0.6055555555555555,0.13055555555555556,0.041666666666666664,0.05555555555555555,21.8936824982307
545,Scolipede,Bug,Poison,485,60,100,89,55,69,112,5,False,0.31958762886597936,0.44948453608247424,0.2309278350515464,0.09278350515463918,0.041237113402061855,21.003306617980154
546,Cottonee,Grass,Fairy,280,40,27,60,37,50,66,5,False,0.22857142857142856,0.5357142857142857,0.2357142857142857,0.03571428571428571,0.03571428571428571,13.461880337539114
547,Whimsicott,Grass,Fairy,480,60,67,85,77,75,116,5,False,0.3,0.4583333333333333,0.24166666666666667,0.020833333333333332,0.020833333333333332,17.90716802475106
548,Petilil,Grass,,280,45,35,50,70,50,30,5,False,0.375,0.5178571428571429,0.10714285714285714,0.125,0.0,12.801909579781013
549,Lilligant,Grass,,480,70,60,75,110,75,90,5,False,0.3541666666666667,0.4583333333333333,0.1875,0.10416666666666667,0.0,16.072751268321593
550,Basculin,Water,,460,70,92,65,80,55,98,5,False,0.3739130434782609,0.41304347826086957,0.21304347826086956,0.02608695652173913,0.021739130434782608,15.00740557932057
551,Sandile,Ground,Dark,292,50,72,35,35,35,65,5,False,0.3664383561643836,0.410958904109589,0.2226027397260274,0.1267123287671233,0.0,15.129074290546956
552,Krokorok,Ground,Dark,351,60,82,45,45,45,74,5,False,0.36182336182336183,0.42735042735042733,0.21082621082621084,0.10541310541310542,0.0,14.952703211571256
553,Krookodile,Ground,Dark,519,95,117,80,65,70,92,5,False,0.35067437379576105,0.4720616570327553,0.17726396917148363,0.1001926782273603,0.019267822736030827,17.36615482291153
554,Darumaka,Fire,,315,70,90,45,15,45,50,5,False,0.3333333333333333,0.5079365079365079,0.15873015873015872,0.23809523809523808,0.0,23.228933107943924
555,DarmanitanStandard Mode,Fire,,480,105,140,55,30,55,95,5,False,0.3541666666666667,0.4479166666666667,0.19791666666666666,0.22916666666666666,0.0,36.968455021364726
555,DarmanitanZen Mode,Fire,Psychic,540,105,30,105,140,105,55,5,False,0.3148148148148148,0.5833333333333334,0.10185185185185185,0.2037037037037037,0.0,36.51483716701107
556,Maractus,Grass,,461,75,86,67,106,67,60,5,False,0.4164859002169197,0.45336225596529284,0.1301518438177874,0.04338394793926247,0.0,15.355961564016614
557,Dwebble,Bug,Rock,325,50,65,85,35,35,55,5,False,0.3076923076923077,0.5230769230769231,0.16923076923076924,0.09230769230769231,0.15384615384615385,17.420454133639062
558,Crustle,Bug,Rock,475,70,95,125,65,75,45,5,False,0.3368421052631579,0.5684210526315789,0.09473684210526316,0.06315789473684211,0.10526315789473684,25.235006549544533
559,Scraggy,Dark,Fighting,348,50,75,70,35,70,48,5,False,0.3160919540229885,0.5459770114942529,0.13793103448275862,0.11494252873563218,0.0,14.548768561863463
560,Scrafty,Dark,Fighting,488,65,90,115,45,115,58,5,False,0.2766393442622951,0.6045081967213115,0.11885245901639344,0.09221311475409837,0.0,27.304863221696525
561,Sigilyph,Psychic,Flying,490,72,58,80,103,80,97,5,False,0.32857142857142857,0.47346938775510206,0.19795918367346937,0.09183673469387756,0.0,14.99629583893599
562,Yamask,Ghost,,303,38,30,85,55,65,30,5,False,0.28052805280528054,0.6204620462046204,0.09900990099009901,0.08250825082508251,0.066006600660066,20.072784228070272
563,Cofagrigus,Ghost,,483,58,50,145,95,105,30,5,False,0.3002070393374741,0.6376811594202898,0.062111801242236024,0.09316770186335403,0.08281573498964803,38.63827980988112
564,Tirtouga,Water,Rock,355,54,78,103,53,45,22,5,False,0.36901408450704226,0.5690140845070423,0.061971830985915494,0.07042253521126761,0.16338028169014085,25.569621732742853
565,Carracosta,Water,Rock,495,74,108,133,83,65,32,5,False,0.38585858585858585,0.5494949494949495,0.06464646464646465,0.050505050505050504,0.13737373737373737,31.962217278113442
566,Archen,Rock,Flying,401,55,112,45,74,45,70,5,False,0.46384039900249374,0.36159600997506236,0.1745635910224439,0.09476309226932668,0.0,23.075359633648667
567,Archeops,Rock,Flying,567,75,140,65,112,65,110,5,False,0.4444444444444444,0.36155202821869487,0.19400352733686066,0.04938271604938271,0.0,28.09952550014561
568,Trubbish,Poison,,329,50,50,62,40,62,65,5,False,0.2735562310030395,0.5288753799392097,0.19756838905775076,0.030395136778115502,0.0,8.87724932372385
569,Garbodor,Poison,,474,80,95,82,60,82,75,5,False,0.3270042194092827,0.5147679324894515,0.15822784810126583,0.07383966244725738,0.0,10.424330514074594
570,Zorua,Dark,,330,40,65,40,80,40,65,5,False,0.4393939393939394,0.36363636363636365,0.19696969696969696,0.045454545454545456,0.0,15.811388300841896
571,Zoroark,Dark,,510,60,105,60,120,60,105,5,False,0.4411764705882353,0.35294117647058826,0.20588235294117646,0.029411764705882353,0.0,25.495097567963924
572,Minccino,Normal,,300,55,50,40,40,40,75,5,False,0.3,0.45,0.25,0.03333333333333333,0.0,12.583057392117917
573,Cinccino,Normal,,470,75,95,60,65,60,115,5,False,0.3404255319148936,0.4148936170212766,0.24468085106382978,0.06382978723404255,0.0,20.344259359556172
574,Gothita,Psychic,,290,45,30,50,55,65,45,5,False,0.29310344827586204,0.5517241379310345,0.15517241379310345,0.08620689655172414,0.05172413793103448,10.671873729054747
575,Gothorita,Psychic,,390,60,45,70,75,85,55,5,False,0.3076923076923077,0.5512820512820513,0.14102564102564102,0.07692307692307693,0.038461538461538464,13.228756555322953
576,Gothitelle,Psychic,,490,70,55,95,95,110,65,5,False,0.30612244897959184,0.5612244897959183,0.1326530612244898,0.08163265306122448,0.030612244897959183,19.507833184532707
577,Solosis,Psychic,,290,45,30,40,105,50,20,5,False,0.46551724137931033,0.46551724137931033,0.06896551724137931,0.25862068965517243,0.034482758620689655,27.18251071716682
578,Duosion,Psychic,,370,65,40,50,125,60,30,5,False,0.44594594594594594,0.47297297297297297,0.08108108108108109,0.22972972972972974,0.02702702702702703,30.641293851417057
579,Reuniclus,Psychic,,490,110,65,75,125,85,30,5,False,0.3877551020408163,0.5510204081632653,0.061224489795918366,0.12244897959183673,0.02040816326530612,30.776975521032313
580,Ducklett,Water,Flying,305,62,44,50,44,50,55,5,False,0.28852459016393445,0.5311475409836065,0.18032786885245902,0.0,0.0,6.2826922749902545
581,Swanna,Water,Flying,473,75,87,63,87,63,98,5,False,0.3678646934460888,0.4249471458773784,0.20718816067653276,0.0,0.0,13.01814972345234
582,Vanillite,Ice,,305,36,50,50,65,60,44,5,False,0.3770491803278688,0.4786885245901639,0.14426229508196722,0.04918032786885246,0.03278688524590164,9.598900399987954
583,Vanillish,Ice,,395,51,65,65,80,75,59,5,False,0.3670886075949367,0.4835443037974684,0.14936708860759493,0.0379746835443038,0.02531645569620253,9.598900399987954
584,Vanilluxe,Ice,,535,71,95,85,110,95,79,5,False,0.38317757009345793,0.4691588785046729,0.14766355140186915,0.028037383177570093,0.018691588785046728,12.601807630477285
585,Deerling,Normal,Grass,335,60,60,50,40,50,75,5,False,0.29850746268656714,0.47761194029850745,0.22388059701492538,0.05970149253731343,0.0,10.960788698304922
586,Sawsbuck,Normal,Grass,475,80,100,70,60,70,95,5,False,0.3368421052631579,0.4631578947368421,0.2,0.08421052631578947,0.0,14.264368973853074
587,Emolga,Electric,Flying,428,55,75,60,75,60,103,5,False,0.35046728971962615,0.4088785046728972,0.24065420560747663,0.0,0.0,16.090024514862893
588,Karrablast,Bug,,315,50,75,45,40,45,60,5,False,0.36507936507936506,0.4444444444444444,0.19047619047619047,0.1111111111111111,0.0,11.814539065631521
589,Escavalier,Bug,Steel,495,70,135,105,60,105,20,5,False,0.3939393939393939,0.5656565656565656,0.04040404040404041,0.15151515151515152,0.0,37.27711541057507
590,Foongus,Grass,Poison,294,69,55,45,55,55,15,5,False,0.3741496598639456,0.5748299319727891,0.05102040816326531,0.0,0.034013605442176874,16.73320053068151
591,Amoonguss,Grass,Poison,464,114,85,70,85,80,30,5,False,0.36637931034482757,0.5689655172413793,0.06465517241379311,0.0,0.021551724137931036,25.044405008349113
592,Frillish,Water,Ghost,335,55,40,50,65,85,40,5,False,0.31343283582089554,0.5671641791044776,0.11940298507462686,0.07462686567164178,0.1044776119402985,15.65691185671328
593,Jellicent,Water,Ghost,480,100,60,70,85,105,60,5,False,0.3020833333333333,0.5729166666666666,0.125,0.052083333333333336,0.07291666666666667,18.027756377319946
594,Alomomola,Water,,470,165,75,80,40,45,65,5,False,0.24468085106382978,0.6170212765957447,0.13829787234042554,0.07446808510638298,0.07446808510638298,41.3991411612474
595,Joltik,Bug,Electric,319,50,47,50,57,50,65,5,False,0.32601880877742945,0.4702194357366771,0.20376175548589343,0.03134796238244514,0.0,6.094168432927407
596,Galvantula,Bug,Electric,472,70,77,60,97,60,108,5,False,0.3686440677966102,0.4025423728813559,0.2288135593220339,0.0423728813559322,0.0,18.1261014990967
597,Ferroseed,Grass,Steel,305,44,50,91,24,86,10,5,False,0.24262295081967214,0.7245901639344262,0.03278688524590164,0.08524590163934426,0.01639344262295082,29.67836847866735
598,Ferrothorn,Grass,Steel,489,74,94,131,54,116,20,5,False,0.30265848670756645,0.656441717791411,0.0408997955010225,0.081799591002045,0.03067484662576687,37.39763807158593
599,Klink,Steel,,300,40,55,70,45,60,30,5,False,0.3333333333333333,0.5666666666666667,0.1,0.03333333333333333,0.03333333333333333,13.228756555322953
600,Klang,Steel,,440,60,80,95,70,85,50,5,False,0.3409090909090909,0.5454545454545454,0.11363636363636363,0.022727272727272728,0.022727272727272728,15.184055965240498
601,Klinklang,Steel,,520,60,100,115,70,85,90,5,False,0.3269230769230769,0.5,0.17307692307692307,0.057692307692307696,0.057692307692307696,18.18118685772619
602,Tynamo,Electric,,275,35,55,40,45,40,60,5,False,0.36363636363636365,0.41818181818181815,0.21818181818181817,0.03636363636363636,0.0,8.858454843945541
603,Eelektrik,Electric,,405,65,85,70,75,70,40,5,False,0.3950617283950617,0.5061728395061729,0.09876543209876543,0.024691358024691357,0.0,13.768926368215256
604,Eelektross,Electric,,515,85,115,80,105,80,50,5,False,0.42718446601941745,0.47572815533980584,0.0970873786407767,0.019417475728155338,0.0,20.6995705806237
605,Elgyem,Psychic,,335,55,55,55,85,55,30,5,False,0.417910447761194,0.4925373134328358,0.08955223880597014,0.08955223880597014,0.0,15.920810978785667
606,Beheeyem,Psychic,,485,75,75,75,125,95,40,5,False,0.41237113402061853,0.5051546391752577,0.08247422680412371,0.10309278350515463,0.041237113402061855,25.56310275029661
607,Litwick,Ghost,Fire,275,50,30,55,65,55,20,5,False,0.34545454545454546,0.5818181818181818,0.07272727272727272,0.12727272727272726,0.0,15.65691185671328
608,Lampent,Ghost,Fire,370,60,40,60,95,60,55,5,False,0.36486486486486486,0.4864864864864865,0.14864864864864866,0.14864864864864866,0.0,16.49915822768611
609,Chandelure,Ghost,Fire,520,60,55,90,145,90,80,5,False,0.38461538461538464,0.46153846153846156,0.15384615384615385,0.17307692307692307,0.0,29.39198681424733
610,Axew,Dragon,,320,46,87,60,30,40,57,5,False,0.365625,0.45625,0.178125,0.178125,0.0625,18.107702474054758
611,Fraxure,Dragon,,410,66,117,70,40,50,67,5,False,0.3829268292682927,0.45365853658536587,0.16341463414634147,0.1878048780487805,0.04878048780487805,24.2120263964465
612,Haxorus,Dragon,,540,76,147,90,60,70,97,5,False,0.38333333333333336,0.43703703703703706,0.17962962962962964,0.16111111111111112,0.037037037037037035,28.26658805020514
613,Cubchoo,Ice,,305,55,70,40,60,40,40,5,False,0.4262295081967213,0.4426229508196721,0.13114754098360656,0.03278688524590164,0.0,11.6963907063485
614,Beartic,Ice,,485,95,110,80,70,80,50,5,False,0.3711340206185567,0.5257731958762887,0.10309278350515463,0.08247422680412371,0.0,18.800856954464127
615,Cryogonal,Ice,,485,70,50,30,95,135,105,5,False,0.29896907216494845,0.4845360824742268,0.21649484536082475,0.09278350515463918,0.21649484536082475,35.04956807468849
616,Shelmet,Bug,,305,50,40,85,40,65,25,5,False,0.26229508196721313,0.6557377049180327,0.08196721311475409,0.0,0.06557377049180328,19.454362549881253
617,Accelgor,Bug,,495,80,70,40,100,60,145,5,False,0.3434343434343434,0.36363636363636365,0.29292929292929293,0.06060606060606061,0.04040404040404041,33.38537604001688
618,Stunfisk,Ground,Electric,471,109,66,84,81,99,32,5,False,0.31210191082802546,0.6199575371549894,0.06794055201698514,0.03184713375796178,0.03184713375796178,24.851223980587623
619,Mienfoo,Fighting,,350,45,85,50,55,50,65,5,False,0.4,0.4142857142857143,0.18571428571428572,0.08571428571428572,0.0,13.437096247164249
620,Mienshao,Fighting,,510,65,125,60,95,60,105,5,False,0.43137254901960786,0.3627450980392157,0.20588235294117646,0.058823529411764705,0.0,25.0
621,Druddigon,Dragon,,485,77,120,90,60,90,48,5,False,0.3711340206185567,0.5298969072164949,0.09896907216494845,0.12371134020618557,0.0,23.197820778876814
622,Golett,Ground,Ghost,303,59,74,50,35,50,35,5,False,0.35973597359735976,0.5247524752475248,0.11551155115511551,0.12871287128712872,0.0,13.573871960498227
623,Golurk,Ground,Ghost,483,89,124,80,55,80,55,5,False,0.37060041407867494,0.515527950310559,0.11387163561076605,0.14285714285714285,0.0,23.32916629457641
624,Pawniard,Dark,Steel,340,45,85,70,40,40,60,5,False,0.36764705882352944,0.45588235294117646,0.17647058823529413,0.1323529411764706,0.08823529411764706,16.749792701868152
625,Bisharp,Dark,Steel,490,65,125,100,60,70,70,5,False,0.37755102040816324,0.47959183673469385,0.14285714285714285,0.1326530612244898,0.061224489795918366,23.213980461973534
